Date,Open*,High,Low,Close**,Volume,Market Cap,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,rsi,macd,macd_signal,macd_diff,bb_bbm,bb_bbh,bb_bbl,BTC_Volume,BTC_Market_Cap,Tweets_Count,Tweets_Vader_Sentiment,News_Vader_Sentiment,Cardano_Change,Gold_Price_binary,Oil_Price_binary,Nasdaq_Close_binary,S&P500_Close_binary,BTC_Close_binary,BTC_Volume_binary,BTC_Market_Cap_binary,Tweets_Count_binary,Tweets_Vader_Sentiment_binary,News_Vader_Sentiment_binary,Cardano_Change_lag_1,Cardano_Change_lag_2,Cardano_Change_lag_3,Cardano_Change_lag_4,Cardano_Change_lag_5
2022-03-05,0.9028,0.903,0.8309,0.8429,1115108721.0,28382229734.0,-12388200432.984606,2550897555.0,0.2005705117294313,-3598256.8652508124,9.116689528607864e-05,2.9388174447684417e-05,1662067206.7503672,0.8208296823983331,51.0811516100298,1860.509415085804,0.8536149999999999,1.0050720866615306,0.7021579133384693,35.48604152024757,0.46462694405331667,0.0,0.0,0.8209866666666666,0.8674466666666667,0.7745266666666667,11.318088803715854,0.7358301047496049,0.0,0.0,0.7819,1.11,0.9459500000000001,38.43653169168771,0.18591892715635455,0.062289166813748506,23.721228154023695,-0.04705655776887241,-0.05243820827284522,0.00538165050397281,0.8135249999999999,0.9227807692307692,0.8408329340330862,0.8878894918019586,0.8922004744958482,0.8149466192170819,0.07725385527876627,-0.8701160113665588,23.9544957401064,-0.05361499999999986,-217.35736464069896,-204.96143252592734,-12.395932114771625,0.8431500000000001,1.01095,0.92705,1.01095,2.756570441229949e-06,26.643522515793894,18.333750459543545,14.29191813243962,12.021897899215997,1.101925,0.82325,0.0,60.0,-60.0,0.787204,0.8614,0.0,0.0,43.55771203995325,0.8321539206824605,0.9222774281244385,0.7988996412114986,-23.118637508133403,39.6573101744007,50.37159372419484,55.667597065028986,-49.62840627580516,-0.1419979411764708,0.5367366412213679,-5.29982145338513,-5.793608115148326,0.4937866617631963,-13.34639792278761,-12.63353346106496,-0.7128644617226492,0.8176445781376623,-2.633706826845328,-2.6690101218291655,161.3643410852713,43.55771203995325,-0.04705655776887241,-0.05243820827284522,0.00538165050397281,0.8536149999999999,1.0050720866615306,0.7021579133384693,0.4972294304599086,1.1627652049700063,-0.03567809644539202,-0.8395620604857981,0.3302451142615655,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
2022-03-04,0.9387,0.9441,0.8861,0.9027,986233549.0,30384707882.0,-12809900295.315643,3537131104.0,0.02405688316527519,5341032.148385011,0.0002831682214452841,4.920619333413345e-05,1732036083.5212772,0.8265125149893412,59.159155999356614,1992.5042697804665,0.84325,0.942470612777781,0.7440293872222191,23.532905491320708,0.7995849266379097,0.0,0.0,0.8323066666666668,0.8809966666666668,0.7836166666666667,11.700014417762684,1.222872595331004,1.0,0.0,0.7819,0.985,0.8834500000000001,24.085383931218495,0.5947808961102902,0.06618025013237366,22.35558576022549,-0.03863562230145279,-0.04967769107856673,0.011042068777113945,0.8220833333333334,0.9117307692307691,0.8503509441818422,0.888986566483295,0.9096851654215582,0.7170490928495198,0.1926360725720384,-0.8457191213743159,23.979720418207645,-0.03935000000000011,-205.5488514434561,-210.58602566911316,5.037174225657054,0.8637,1.01095,0.937325,1.01095,50.00000137828522,26.43791920726172,20.718686995395057,12.761980786082338,125.08161781917174,1.101925,0.82325,0.0,56.00000000000001,-56.00000000000001,0.79415176,0.8614,0.0,0.0,51.48821531483618,1.0,0.9440513068941536,0.8933603001656713,-19.12937086735888,44.22102835688843,74.47595561035753,69.83133799367234,-25.52404438964248,-0.11418558823529412,12.837499999999988,-4.346029935445463,-5.504092479207754,1.1580625437622913,-12.211452281773976,-12.549117225206764,0.3376649434327881,0.8263736251043118,7.094554514177243,6.8541945300672715,179.906976744186,51.48821531483618,-0.03863562230145279,-0.04967769107856673,0.011042068777113945,0.84325,0.942470612777781,0.7440293872222191,0.9939202715871293,1.5903486795887738,0.5719174365363653,-0.9426447468608616,0.08293561058387508,0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,1.0,1.0,0.0
2022-03-03,0.9624,0.9736,0.9291,0.9387,1262681262.0,31596566410.0,-13527784248.767332,4799812366.0,-0.0839956522125319,11071816.903187158,0.00012775393510195288,6.48111467148009e-05,1782392265.4554746,0.8389669985558517,69.58020584732103,1992.5042697804665,0.841365,0.9314031757922624,0.7513268242077377,21.40288122093559,1.0405207243679222,1.0,0.0,0.84765,0.8996700000000001,0.79563,12.27393381702355,1.3751441753171842,1.0,0.0,0.7819,0.9736,0.87775,22.784403915066584,0.8179447052686487,0.0666522251191363,20.914506207507667,-0.02872593642468302,-0.04548734014778999,0.01676140372310697,0.8333166666666666,0.9028346153846154,0.863943106615405,0.892669043040088,0.9786440241862858,0.6329602470088769,0.34568377717740895,-0.7984481051475945,23.961235021700794,-0.05036499999999999,-186.20427040708793,-211.7352743996983,25.53100399261038,0.87845,0.98595,0.9321999999999999,1.01095,75.00000068914261,26.743710091221942,22.279761152531883,11.808263675039807,196.04453963601762,1.1169250000000002,0.82325,12.0,52.0,-40.0,0.8061476192,0.8614,0.0,0.0,55.53833503168465,1.0,0.9440513068941536,0.9367933473042486,-14.421644817201246,41.50766255445984,81.79447052686487,68.88067328713909,-18.20552947313513,-0.07962941176470606,16.76825475805449,-3.217982817781326,-5.046870546922469,1.8288877291411434,-8.977780875062878,-11.834849955177988,2.85706908011511,0.8411723001866146,3.9880358923230386,3.9105667038836947,191.06976744186045,55.53833503168465,-0.02872593642468302,-0.04548734014778999,0.01676140372310697,0.841365,0.9314031757922624,0.7513268242077377,0.9224836498322636,1.282394583138136,0.6097829839873289,-0.7669462346876742,0.18967922643823956,0,1,0,0,0,0,1,1,0,1,1,0.0,1.0,1.0,0.0,0.0
2022-03-02,0.9599,1.01,0.9449,0.9623,1778795527.0,32393841348.0,-14355702904.191292,6578607893.0,-0.16634367867877872,15487210.836617582,9.5520253689057e-05,7.577675348667564e-05,1827113235.3470268,0.8590516099056565,78.17031599991265,1992.5042697804665,0.8436400000000001,0.9430036633785126,0.7442763366214875,23.55593935292602,1.0970995631873024,1.0,0.0,0.8651199999999999,0.92053,0.8097099999999999,12.809783613833925,1.3769175239126519,1.0,0.0,0.7819,1.01,0.89595,27.037598975866477,0.7908811924594478,0.06711700260722267,19.061505078633104,-0.018751955336904103,-0.04014026318561281,0.02138830784870871,0.8475916666666667,0.8944615384615384,0.879074936366881,0.8978268917037852,1.031779927144831,0.5878658459992464,0.4439140811455845,-0.730909894525792,23.95678647948108,-0.0529400000000001,-163.639524582256,-208.66984507954598,45.03032049728998,0.89665,0.98595,0.9413,1.01095,87.5000003445713,27.56264003398554,24.434042652127154,10.924133025580291,211.6569434600074,1.1169250000000002,0.82325,8.0,48.0,-40.0,0.8228928572800001,0.8614,0.0,0.0,58.01307118508595,1.0,1.0,0.962700871262769,-9.72778040580907,42.4638847658381,79.08811924594477,78.45284846105574,-20.911880754055225,-0.04679676470588223,21.656131479140328,-2.088593637613032,-4.455215165060582,2.36662152744755,-2.605343079890315,-9.988948580120454,7.383605500230138,0.8593075018123489,2.5141152657931265,2.483031301940908,198.3875968992248,58.01307118508595,-0.018751955336904103,-0.04014026318561281,0.02138830784870871,0.8436400000000001,0.9430036633785126,0.7442763366214875,0.4364830353223425,1.1425992520449917,0.6838800002046164,-0.7791912712298045,0.15451793930490748,0,0,1,1,1,0,0,0,0,1,0,1.0,1.0,0.0,0.0,1.0
2022-03-01,0.8579,0.9676,0.845,0.9598,1779202386.0,32309122794.0,-12802891686.393576,4799405507.0,-0.056793966412408595,12639322.72210077,-0.0004902753092418573,4.1631821526151884e-05,1822490969.9775994,0.8710419324873042,72.47677158092884,1992.5042697804665,0.8477750000000001,0.958587722645003,0.7369622773549971,26.14201236059166,1.0054699375940819,1.0,0.0,0.87593,0.9376600000000002,0.8141999999999999,14.094733597433612,1.179329337437225,1.0,0.0,0.7819,1.01,0.89595,26.905723806434484,0.7799210872424374,0.0726653023465004,17.052357585636745,-0.010923315392497135,-0.034296873626989674,0.02337355823449254,0.8616833333333332,0.8871461538461538,0.8914941769258224,0.9024174923183196,0.9205402363534045,0.6745075970737199,0.24603263927968466,-0.6512132134002625,24.12698105789724,-0.05767500000000003,-140.46371166318292,-201.3603258574669,60.896614194283984,0.89665,0.98595,0.9413,1.01095,93.75000017228565,25.93255765872171,21.458805605038496,19.515991038913995,119.94753660137674,1.109425,0.82325,4.0,44.0,-40.0,0.8228928572800001,1.01,0.0,1.0,57.64702760914966,0.9867957894663303,0.9955985964887768,0.9798833011276434,-6.067508465506885,52.39293159679535,77.85619761799734,79.57959579693568,-22.143802382002654,-0.028203823529411864,21.38611357025421,-1.2104503165641247,-3.8062621953612905,2.595811878797166,2.0337129081647207,-7.584416282463419,9.618129190628139,0.8726744477895737,-0.25979424295957676,-0.2601322938210061,197.6124031007752,57.64702760914966,-0.010923315392497135,-0.034296873626989674,0.02337355823449254,0.8477750000000001,0.958587722645003,0.7369622773549971,0.9631516432156284,1.6013882624357383,1.1339278089707572,-0.8475507485961893,0.27628864952374305,1,1,1,0,0,1,0,1,1,1,1,1.0,0.0,0.0,1.0,0.0
2022-02-28,0.8878,0.9127,0.8401,0.8583,1278510571.0,28881334294.0,-13440385938.049223,3520894936.0,-0.1212029027912184,-7704698.089127915,-0.0001697866290070747,2.8133478851267977e-05,1687286945.2260885,0.8748130671136658,69.69013089620861,1781.7945558997442,0.845635,0.9538689369144371,0.737401063085563,25.598263296679313,0.5585075271262288,0.0,0.0,0.8792433333333334,0.9421933333333332,0.8162933333333333,14.319130464452376,0.3336510458035478,0.0,0.0,0.7819,1.01,0.89595,26.973812578713037,0.3349408154318278,0.07736877211185036,15.14981338796916,-0.012762149448674043,-0.02998992879132655,0.017227779342652506,0.8673666666666667,0.87785,0.8863873804756959,0.8991495299243699,0.8724935732647814,0.7177377892030848,0.15475578406169654,-0.5862836094781653,24.20106237217881,-0.03933500000000001,-129.0573572048593,-191.21070375166852,62.15334654680922,0.89665,0.98595,0.9413,1.01095,96.87500008614282,24.324423044055152,19.023243660007385,17.76555491640953,37.572183913647144,1.109425,0.82325,0.0,40.0,-40.0,0.8228928572800001,1.01,0.0,0.0,45.18222820781732,0.5371557838080961,0.8413171910914755,0.945638595860084,-6.6604136001548335,47.86103302426421,33.083370092633416,63.34256231885852,-66.91662990736658,-0.017678529411764843,8.631818757119342,-1.419357851385131,-3.3288813265660586,1.9095234751809276,2.228583489903014,-5.621816327990133,7.8503998178931464,0.8725840383853971,-10.575119816628465,-11.177124069997092,166.1395348837209,45.18222820781732,-0.012762149448674043,-0.02998992879132655,0.017227779342652506,0.845635,0.9538689369144371,0.737401063085563,1.4631412045535046,1.442161230738276,1.0100759141832303,-1.158829685344257,0.03619075244397409,1,1,1,1,0,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0
2022-02-27,0.898,0.9283,0.8854,0.8879,1099934921.0,29876789060.0,-14412123315.809128,4620829857.0,-0.19348575991775274,-1952873.5533096306,0.00011876202628537173,3.7580812427043374e-05,1725220154.6652124,0.8792561903843631,73.92968116679647,1843.2429059575707,0.8473599999999999,0.9571228789709815,0.7375971210290183,25.907023926307964,0.6846708121181745,0.0,0.0,0.8889433333333333,0.9533033333333334,0.8245833333333332,14.480113093073069,0.49189455148125166,0.0,0.0,0.7819,1.01,0.89595,26.91890105740181,0.4647084612012275,0.07663189490066533,13.014875955679626,-0.011696140239711106,-0.02633117108100346,0.014635030841292355,0.8741666666666666,0.8685384615384616,0.8866200911717426,0.8983162314114537,0.8913022398913992,0.6747794046349268,0.21652283525647242,-0.5268422164412004,24.03115288814408,0.0019400000000001638,-110.52823656296833,-178.16738229043557,67.63914572746724,0.9165,0.9459500000000001,0.931225,1.01095,98.43750004307141,23.11747332933321,19.24088676050659,16.580394681209455,76.28696825109229,1.109425,0.82325,0.0,36.0,-36.0,0.8228928572800001,1.003204,0.0,0.0,48.66805983591736,0.6628994321828162,0.7289503351524144,0.8552887075775555,-5.984689482613162,46.051381434914234,46.14027348919277,52.35994706660785,-53.85972651080723,-0.012471176470588374,10.120302616891976,-1.3020070027382096,-2.923506461800489,1.6214994590622795,1.190322137472598,-4.259388634897587,5.449710772370185,0.8732892408193569,3.4486776185483015,3.390543531410692,175.31782945736433,48.66805983591736,-0.011696140239711106,-0.02633117108100346,0.014635030841292355,0.8473599999999999,0.9571228789709815,0.7375971210290183,0.8045191730875356,1.1892484802433891,0.16339776537641532,-1.3461120138962173,0.027538482456916126,0,0,0,0,0,1,1,1,0,0,1,0.0,1.0,0.0,0.0,1.0
2022-02-26,0.8536,0.9065,0.8292,0.898,1652894219.0,30210158117.0,-13122737527.895802,6273724076.0,-0.10610740698451991,710998.6131488872,-0.00018238916715577162,2.278117141079233e-05,1744022082.3731751,0.8830977527691598,65.29989345851041,1843.2429059575707,0.85042,0.9622279353176614,0.7386120646823385,26.294756783156892,0.712775595331489,0.0,0.0,0.8958600000000001,0.96173,0.8299899999999999,14.705422722300366,0.5162441172005472,0.0,0.0,0.7819,1.01,0.89595,26.82204087392112,0.5089872862779482,0.07669870541059878,10.389832719004923,-0.009921960486367287,-0.02304932896207623,0.013127368475708941,0.8782249999999999,0.8603846153846154,0.8883708463760899,0.8982928068624572,0.8472248004455168,0.7240579172080936,0.1231668832374232,-0.47047048032445077,23.972993949477072,-0.04921999999999993,-93.10911769495738,-163.02010233097263,69.91098463601526,0.9174,0.89595,0.906675,1.01095,99.21875002153571,21.99992366284683,17.826613651956393,20.705659564472608,38.34142594371871,1.0886,0.82325,84.0,32.0,52.0,0.8228928572800001,0.99667984,0.0,0.0,49.840135709693214,0.6693485936728771,0.6231346032212631,0.7311340431550509,-5.078601512201119,52.47553766527716,50.59550066166741,43.27304808116454,-49.40449933833259,-0.0198432352941178,5.734133992699866,-1.1045352262167782,-2.559712214683747,1.4551769884669687,3.9224686063976737,-2.6230171866385352,6.5454857930362085,0.8746601610701299,1.1375154859781578,1.1310944263918488,178.44961240310076,49.840135709693214,-0.009921960486367287,-0.02304932896207623,0.013127368475708941,0.85042,0.9622279353176614,0.7386120646823385,0.18086436339574719,1.1479814316919337,0.2103352669041723,-1.212458949860217,0.0063750275598617335,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1.0,0.0
2022-02-25,0.8685,0.8823,0.7528,0.8534,3629367685.0,28709774071.0,-11113272948.63325,2644356391.0,-0.062122004978421345,-22514829.58172951,-0.00017947616679680662,8.526730789373603e-07,1563766181.7595894,0.8760360464823932,51.92680047033045,1843.2429059575707,0.85117,0.962846516779484,0.739493483220516,26.240707914866356,0.5099841939214643,0.0,0.0,0.8949,0.96897,0.82083,16.553804894401615,0.21985959227757587,0.0,0.0,0.7528,1.01,0.8814,30.217230400507532,0.39113530326594104,0.0835488348695389,7.976562515986207,-0.011976697597150698,-0.020834802689091124,0.008858105091940426,0.882575,0.8556538461538463,0.8829907161643837,0.8949674137615344,0.775492642629722,0.7812580672919713,-0.0057654246622493854,-0.42707204944663685,24.137361534678725,-0.053769999999999984,-80.56491739522959,-147.3859279549663,66.8210105597367,0.8814,0.8814,0.8814,0.9964,96.8275406852189,22.077643929538556,15.519089554262031,24.836358351691896,-33.501358263199656,1.0748,0.82325,80.0,100.0,-20.0,0.8228928572800001,0.9866310496,0.0,0.0,44.958371621877575,0.41963399074600216,0.5839606722005652,0.6453485368580808,-5.866370196075354,55.188462909917476,39.1135303265941,45.283101492484775,-60.8864696734059,-0.04072176470588229,6.515227159261111,-1.338227226264342,-2.315415216999866,0.9771879907355239,16.467438912801384,1.1950740332494485,15.272364879551937,0.8743916717767236,-4.966592427616923,-5.094169754829997,164.6201550387597,44.958371621877575,-0.011976697597150698,-0.020834802689091124,0.008858105091940426,0.85117,0.962846516779484,0.739493483220516,0.3841159352716744,1.1783581973913462,0.8681364587829662,-1.2860117258468706,-0.27537109130555737,1,0,0,1,1,0,0,1,0,1,0,0.0,0.0,1.0,0.0,0.0
2022-02-24,0.889,0.9554,0.8692,0.8692,1824386011.0,29227073591.0,-12937658959.63325,4468742402.0,-0.13185574215841045,-15180525.50236817,0.0004476821215880286,2.829958469086597e-05,1597543190.1657295,0.8799742848626292,54.17994232807678,1877.3690342844156,0.8546299999999999,0.9640151013621067,0.7452448986378931,25.598235812481846,0.5665995634623392,0.0,0.0,0.8989800000000001,0.97606,0.8219,17.148323655698686,0.3068240788790866,0.0,0.0,0.7528,1.01,0.8814,30.09489486678446,0.45256609642301693,0.08539395138258501,7.6294101442624696,-0.012189648922155905,-0.01910577193570408,0.006916123013548176,0.8885583333333332,0.8538230769230769,0.8808690675237093,0.8930587164458652,0.8586857190329815,0.7239345351831853,0.13475118384979623,-0.3901526839679066,24.34735356854149,-0.030829999999999913,-69.94652197656859,-131.00694543672958,61.06042346016099,0.8814,0.8814,0.8814,0.9964,92.46845661256577,20.847349055601928,20.526968182303026,22.621169832714354,60.989631837089384,1.05295,0.8623,76.0,96.0,-20.0,0.8228928572800001,0.967924565632,0.0,0.0,46.94109781355221,0.5077790209501889,0.5322538684563561,0.5797830479593947,-5.893529359132344,50.12562775579198,45.2566096423017,44.98854687685442,-54.74339035769831,-0.0309129411764707,9.004263857536992,-1.3649325288114813,-2.125318679362189,0.7603861505507079,15.933822653394959,4.142823757278551,11.790998896116408,0.874365793171103,1.8514178579798424,1.834487762837489,169.51937984496124,46.94109781355221,-0.012189648922155905,-0.01910577193570408,0.006916123013548176,0.8546299999999999,0.9640151013621067,0.7452448986378931,1.2716559363193711,1.1547592924355168,1.4645751786764931,-2.1859669640228905,-0.04491719566769112,0,1,1,1,1,1,0,1,1,0,0,0.0,1.0,0.0,0.0,1.0
2022-02-23,0.8581,0.8938,0.82,0.889,2058499639.0,29894483580.0,-11146931631.397478,6527242041.0,-0.07305371559011607,-7189265.737429851,-0.0001986165031336207,1.9815309051582725e-05,1644434921.4729087,0.882250691704326,51.19080858577148,1877.3690342844156,0.8588850000000001,0.9666543513945334,0.7511156486054669,25.09517604674275,0.6397196865820959,0.0,0.0,0.8998466666666667,0.9770966666666666,0.8225966666666666,17.169591856390344,0.42979503775620315,0.0,0.0,0.7528,1.01,0.8814,29.94580182445845,0.5295489891135303,0.08423455624432652,7.141143620110222,-0.010638090570839087,-0.017412235662731083,0.006774145091891996,0.8939916666666666,0.8542807692307692,0.8821199802123694,0.8927580707832085,0.8535904800984815,0.7679113664341403,0.08567911366434122,-0.35420803746045293,24.527074809940405,0.0068149999999999045,-57.86919998185949,-114.59809527432996,56.728895292470476,0.8814,0.8814,0.8814,0.9964,87.76875690571595,20.36392361132195,19.193111886837524,25.4832760491367,11.262232326003897,1.05285,0.91535,72.0,92.0,-20.0,0.8228928572800001,0.9554,0.0,0.0,49.400937082914616,0.6171348198526398,0.5148492771829437,0.543687939279955,-5.172463981587735,55.31542947037006,52.954898911353034,45.775012960082954,-47.045101088646966,-0.0247217647058825,7.914542364651619,-1.1915983645498034,-1.9385746163997122,0.7469762518499088,16.385086603639223,6.591276326550686,9.793810277088538,0.8746750744842459,2.277956741831577,2.252398713163005,175.6589147286822,49.400937082914616,-0.010638090570839087,-0.017412235662731083,0.006774145091891996,0.8588850000000001,0.9666543513945334,0.7511156486054669,2.496606657591221,0.994234356739401,0.7377482492568801,-0.67397376192566,0.1876152211946818,0,1,0,0,0,1,1,0,0,1,1,1.0,0.0,0.0,1.0,0.0
2022-02-22,0.9325,0.9862,0.8577,0.8582,2072270994.0,28859436745.0,-13203076002.87608,4454971047.0,-0.12920214179643838,-15280220.148539886,0.00040337026499923085,4.448458559178817e-05,1572639705.9327512,0.8874782474908542,53.76043370423087,1877.3690342844156,0.862245,0.9654316943941825,0.7590583056058176,23.934425689724495,0.480399604698316,0.0,0.0,0.8988200000000001,0.9831199999999999,0.8145199999999999,18.757927059923006,0.25907473309608575,0.0,0.0,0.7528,1.01,0.8814,29.82910889596344,0.40979782270606513,0.08866110061989387,7.063643714932749,-0.011758230431535677,-0.016281434616492,0.004523204184956324,0.8933666666666666,0.8526307692307693,0.8784399832566203,0.890198213688156,0.8959371108343712,0.7285180572851807,0.1674190535491905,-0.326346551461488,24.853630113875052,-0.019345000000000057,-50.339245405397236,-99.50198138525322,49.16273597985598,0.8814,0.8814,0.8814,0.9964,72.50821015913579,19.23970811810673,24.918485568980504,22.715460024737162,56.576228430346376,1.0335,0.9250499999999999,68.0,88.0,-20.0,0.7528,0.9554,1.0,0.0,45.840768451318134,0.32660294690404984,0.4838389292356262,0.5103140249583086,-5.63577052957121,44.42362757778387,40.97978227060651,46.39709694142042,-59.020217729393494,-0.015141470588235229,-0.8663509298833385,-1.320855316348083,-1.8150307563893864,0.4941754400413034,16.527620443779114,8.578545149996371,7.949075293782743,0.8743055148220793,-3.464566929133861,-3.5260062956480307,166.10852713178295,45.840768451318134,-0.011758230431535677,-0.016281434616492,0.004523204184956324,0.862245,0.9654316943941825,0.7590583056058176,1.901719751679036,1.1184117939821867,0.8639667407600923,-1.1628555826146922,-0.012284197930006117,1,0,0,0,0,0,1,1,1,0,1,0.0,0.0,1.0,0.0,0.0
2022-02-21,0.9976,0.9976,0.9233,0.9329,1429017666.0,31370229673.0,-14262818578.87339,5883988713.0,-0.14853675005255768,2152328.394137237,0.00020017597179236018,4.2401547694143845e-05,1697025186.764958,0.8929214022078535,55.57881599169452,2040.7802051782,0.869355,0.9714332733983997,0.7672767266016003,23.483680061286748,0.8112562442743873,0.0,0.0,0.8992333333333334,0.9865133333333332,0.8119533333333333,19.412091781888265,0.6928658722884206,0.0,0.0,0.7528,1.01,0.8814,29.5851522105469,0.7002332814930013,0.09373499055790449,6.730930650680248,-0.006542861599528438,-0.014333720013099288,0.007790858413570851,0.9008666666666668,0.8556884615384616,0.8868184473709864,0.8933613089705148,0.890977721856265,0.7226704166975056,0.16830730515875936,-0.28845288978491973,25.172209034496447,0.03334499999999996,-39.528958784953424,-85.71191851888626,46.18295973393284,0.8752,0.8814,0.8783,0.9964,56.033191956017426,18.34103811629267,23.033468022447995,20.157660948609525,122.94871541697113,1.01895,0.98465,64.0,84.0,-20.0,0.757468,0.9554,0.0,0.0,54.42026405092186,0.7514550072335052,0.5650642579967317,0.5212508214717672,-3.2333590653331576,48.670537067630455,70.02332814930013,54.652669777086565,-29.97667185069987,0.008071176470588193,10.677423181872104,-0.7323869451060347,-1.598501994132716,0.8661150490266813,13.526399317773585,9.568115983551815,3.95828333422177,0.8746299420215086,8.7042647401538,8.346084140949102,189.27131782945733,54.42026405092186,-0.006542861599528438,-0.014333720013099288,0.007790858413570851,0.869355,0.9714332733983997,0.7672767266016003,1.1490532557762998,1.0703891370398728,0.7022492985216017,-0.7535042720014505,-0.23844918929317027,0,1,1,0,0,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0
2022-02-20,0.997,1.02,0.9775,0.9977,1104597763.0,33549313160.0,-14317398703.63339,6988586476.0,-0.12840595958422005,12070272.20103193,0.00014736133410040225,4.960123206804538e-05,1773751454.3632002,0.8991113741343275,56.591547307898686,2182.5344739053385,0.8797349999999999,0.9894036514004729,0.7700663485995269,24.93220149260243,1.037824613021052,1.0,0.0,0.9018333333333335,0.9868533333333334,0.8168133333333334,18.85492515246719,1.0637889124127657,1.0,0.0,0.7528,1.02,0.8864000000000001,30.372782712976072,0.9165419161676647,0.09307149150211405,6.730930650680248,0.0027870468768251833,-0.010909566635114396,0.013696613511939579,0.9087833333333334,0.8618769230769231,0.90387714777545,0.9010901008986248,0.8997176163927303,0.6884367533125768,0.21128086308015348,-0.2308018440661308,25.377027119657836,0.058965000000000045,-23.436909609174528,-72.70894051288533,49.27203090371081,0.8864000000000001,0.8864000000000001,0.8864000000000001,0.9964,65.78654679291286,17.794367418087862,23.22251283360945,18.737928428956092,169.43721603404776,1.01895,0.9912,100.0,80.0,20.0,0.7670732800000001,0.9554,0.0,0.0,60.29600402005094,1.0,0.6926859847125183,0.5805297239816253,0.8946460275953392,50.89947219293426,91.65419161676648,67.55243401222438,-8.345808383233528,0.047877352941176565,10.52398360474134,0.30929724719489887,-1.2169421458671932,1.526239393062092,9.449260012624066,9.544344789366265,-0.0950847767421994,0.8763607641076122,6.946082109550877,6.715461595254618,209.36434108527132,60.29600402005094,0.0027870468768251833,-0.010909566635114396,0.013696613511939579,0.8797349999999999,0.9894036514004729,0.7700663485995269,0.48482440337293775,1.134990242433532,0.3084926830642596,-1.0043411543031049,-0.5492741447674834,0,0,1,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0
2022-02-19,1.02,1.04,0.9895,0.9971,1288743412.0,33529541469.0,-15218243108.457155,5699843064.0,-0.1425724902727163,10235483.879855933,6.269673175252675e-05,4.756764895850596e-05,1772976425.7501903,0.9071237728158394,57.29634841919723,2182.5344739053385,0.8892749999999999,1.0047719068849832,0.7737780931150167,25.975520932216305,0.9667873924423656,0.0,0.0,0.9103066666666667,0.9881166666666668,0.8324966666666667,17.095337834868847,1.0577260849076804,1.0,0.0,0.7528,1.04,0.8964000000000001,32.29597143740688,0.850626740947075,0.08881434235190264,6.694044202056842,0.010017179764260864,-0.006724217355239344,0.016741397119500206,0.9136500000000001,0.8679807692307692,0.9182191250407654,0.9082019452765046,0.9024641412283926,0.6850312614931959,0.21743287973519665,-0.16187803436910958,25.555405868557088,0.07302500000000012,-10.404630916795366,-59.52530425865601,49.12067334186064,0.8964000000000001,0.8964000000000001,0.8964000000000001,0.9964,82.89327339645644,17.540984759592643,23.912571001008438,17.948604988322337,160.37733670488547,1.0051999999999999,0.9912,100.0,76.0,24.0,0.7822488832000001,0.9554,0.0,0.0,60.218596648427805,0.9949531081712227,0.9154693718015761,0.7244065381702752,4.04884141310741,47.25381982467775,85.0626740947075,82.24673128692471,-14.937325905292495,0.07205117647058823,6.221369979759243,1.102968322888926,-0.7529600521159694,1.8559283750048954,6.982763199973281,9.032028471487669,-2.049265271514388,0.8781510415280349,-0.060138318131708335,-0.06015640847142692,209.1782945736434,60.218596648427805,0.010017179764260864,-0.006724217355239344,0.016741397119500206,0.8892749999999999,1.0047719068849832,0.7737780931150167,0.012496162989948092,1.1503892839974699,0.2676407159482646,-0.5085730697681325,0.2060962009823536,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
